laser 200 pulses at 20Hz,,,TARGET CuAl_03,,
999999,-0.55,-0.56,-0.57,-0.58
0,0.47,0.481,0.479,0.454
0.1,0.483,0.487,0.467,0.451
0.2,0.479,0.468,0.472,0.465
0.3,0.442,0.446,0.441,0.421
